id	course	module	instance	section	idnumber	added	score	indent	visible	visibleoncoursepage	visibleold	groupmode	groupingid	completion	completiongradeitemnumber	completionview	completionexpected	showdescription	availability	deletioninprogress
597	31	24	335	149		1663573705	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
598	31	24	336	149		1663573862	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
599	31	24	337	149		1663574276	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
600	31	24	338	149		1663575168	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
601	31	24	339	149		1663577103	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
602	31	24	340	149		1663581206	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
603	31	24	341	149		1663588031	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
604	31	24	342	149		1663588109	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
605	31	24	343	149		1663588180	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
606	31	24	344	149		1663662373	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
607	31	24	345	149		1663662429	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
608	31	24	346	149		1663662995	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
609	31	24	347	149		1663663130	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
610	31	24	348	149		1663663177	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
611	31	24	349	149		1663663819	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
612	31	24	350	149		1663663820	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
613	31	24	351	149		1663664583	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
614	31	24	352	149		1663664638	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
615	31	24	353	149		1663664689	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
616	31	24	354	149		1663664832	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
617	31	24	355	149		1663664882	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
618	31	24	356	149		1663664933	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
619	31	24	357	149		1663664990	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
620	31	24	358	149		1663665045	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
621	31	24	359	149		1663665101	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
622	31	24	360	149		1663665155	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
623	31	24	361	149		1663665206	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
624	31	24	362	149		1663665374	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
625	31	24	363	149		1663665450	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
626	31	24	364	149		1663665499	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
627	31	24	365	149		1663665571	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
628	31	24	366	149		1663665618	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
629	31	24	367	149		1663665675	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
630	31	24	368	149		1663665718	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
631	31	24	369	150		1663691700	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
632	31	24	370	150		1663691768	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
633	31	24	371	150		1663691822	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
634	31	24	372	150		1663691863	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
635	31	24	373	150		1663691912	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
636	31	24	374	150		1663691958	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
637	31	24	375	150		1663692002	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
638	31	24	376	150		1663692635	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
639	31	24	377	150		1663692695	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
640	31	24	378	150		1663692739	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
641	31	24	379	150		1663692800	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
642	31	24	380	150		1663692840	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
643	31	24	381	150		1663692890	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
644	31	24	382	150		1663692941	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
645	31	24	383	150		1663692984	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
646	31	24	384	150		1663693031	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
647	31	24	385	150		1663693114	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
648	31	24	386	150		1663693170	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
649	31	24	387	150		1663693276	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
650	31	24	388	150		1663693346	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
651	31	24	389	150		1663693392	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
652	31	24	390	150		1663693441	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
653	31	24	391	150		1663693495	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
654	31	24	392	150		1663693559	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
655	31	24	393	150		1663693611	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
656	31	24	394	150		1663693660	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
657	31	24	395	150		1663693733	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
658	31	24	396	150		1663693786	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
659	31	24	397	150		1663693843	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
660	31	24	398	150		1663693904	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
661	31	24	399	150		1663693954	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
662	31	24	400	150		1663694011	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
663	31	24	401	150		1663694057	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
664	31	24	402	150		1663694102	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
665	31	24	403	150		1663694150	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
666	31	24	404	150		1663694197	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
667	31	24	405	150		1663694249	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
668	31	24	406	150		1663694558	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
669	31	24	407	150		1663694613	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
670	31	24	408	150		1663694658	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
671	31	24	409	150		1663694708	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
672	31	24	410	150		1663694755	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
673	31	24	411	150		1663694810	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
674	31	24	412	150		1663694854	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
675	31	24	413	150		1663694910	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
676	31	24	414	150		1663694956	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
677	31	24	415	150		1663695029	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
678	31	24	416	150		1663695069	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
679	31	24	417	150		1663695118	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
680	31	24	418	150		1663695171	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
681	31	24	419	150		1663695227	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
682	31	24	420	150		1663695228	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
683	31	24	421	150		1663695372	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
684	31	24	422	150		1663695419	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
685	31	24	423	150		1663695474	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
686	31	24	424	150		1663695518	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
687	31	24	425	150		1663695566	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
688	31	24	426	150		1663695618	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
689	31	24	427	150		1663695881	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
690	31	24	428	150		1663695935	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
691	31	24	429	150		1663695986	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
692	31	24	430	150		1663696036	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
693	33	24	431	159		1663566462	0	0	1	1	1	0	0	2	NULL	1	0	0	NULL	0
694	33	11	87	159		1663588297	0	0	1	1	1	0	0	2	0	0	0	0	NULL	0
695	33	24	432	159		1663571076	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
696	33	24	433	159		1663571622	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
697	33	24	434	159		1663572862	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
698	33	24	435	159		1663573572	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
699	33	24	436	159		1663573625	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
700	33	24	437	159		1663573705	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
701	33	24	438	159		1663573862	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
702	33	24	439	159		1663574276	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
703	33	24	440	159		1663575168	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
704	33	24	441	159		1663577103	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
705	33	24	442	159		1663581206	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
706	33	24	443	159		1663588031	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
707	33	24	444	159		1663588109	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
708	33	24	445	159		1663588180	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
709	33	24	446	159		1663662373	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
710	33	24	447	159		1663662429	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
711	33	24	448	159		1663662995	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
712	33	24	449	159		1663663130	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
713	33	24	450	159		1663663177	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
714	33	24	451	159		1663663819	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
715	33	24	452	159		1663663820	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
716	33	24	453	159		1663664583	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
717	33	24	454	159		1663664638	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
718	33	24	455	159		1663664689	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
719	33	24	456	159		1663664832	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
720	33	24	457	159		1663664882	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
721	33	24	458	159		1663664933	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
722	33	24	459	159		1663664990	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
723	33	24	460	159		1663665045	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
724	33	24	461	159		1663665101	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
725	33	24	462	159		1663665155	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
726	33	24	463	159		1663665206	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
727	33	24	464	159		1663665374	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
728	33	24	465	159		1663665450	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
729	33	24	466	159		1663665499	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
730	33	24	467	159		1663665571	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
731	33	24	468	159		1663665618	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
732	33	24	469	159		1663665675	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
733	33	24	470	159		1663665718	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
734	33	24	471	160		1663691700	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
735	33	24	472	160		1663691768	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
736	33	24	473	160		1663691822	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
737	33	24	474	160		1663691863	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
738	33	24	475	160		1663691912	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
739	33	24	476	160		1663691958	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
740	33	24	477	160		1663692002	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
741	33	24	478	160		1663692635	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
742	33	24	479	160		1663692695	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
743	33	24	480	160		1663692739	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
744	33	24	481	160		1663692800	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
745	33	24	482	160		1663692840	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
746	33	24	483	160		1663692890	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
747	33	24	484	160		1663692941	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
748	33	24	485	160		1663692984	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
749	33	24	486	160		1663693031	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
750	33	24	487	160		1663693114	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
751	33	24	488	160		1663693170	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
752	33	24	489	160		1663693276	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
753	33	24	490	160		1663693346	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
754	33	24	491	160		1663693392	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
755	33	24	492	160		1663693441	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
756	33	24	493	160		1663693495	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
757	33	24	494	160		1663693559	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
758	33	24	495	160		1663693611	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
759	33	24	496	160		1663693660	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
760	33	24	497	160		1663693733	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
761	33	24	498	160		1663693786	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
762	33	24	499	160		1663693843	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
763	33	24	500	160		1663693904	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
764	33	24	501	160		1663693954	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
765	33	24	502	160		1663694011	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
766	33	24	503	160		1663694057	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
767	33	24	504	160		1663694102	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
768	33	24	505	160		1663694150	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
769	33	24	506	160		1663694197	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
770	33	24	507	160		1663694249	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
771	33	24	508	160		1663694558	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
772	33	24	509	160		1663694613	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
773	33	24	510	160		1663694658	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
774	33	24	511	160		1663694708	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
775	33	24	512	160		1663694755	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
776	33	24	513	160		1663694810	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
777	33	24	514	160		1663694854	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
778	33	24	515	160		1663694910	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
779	33	24	516	160		1663694956	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
780	33	24	517	160		1663695029	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
781	33	24	518	160		1663695069	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
782	33	24	519	160		1663695118	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
783	33	24	520	160		1663695171	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
784	33	24	521	160		1663695227	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
785	33	24	522	160		1663695228	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
786	33	24	523	160		1663695372	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
787	33	24	524	160		1663695419	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
788	33	24	525	160		1663695474	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
789	33	24	526	160		1663695518	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
790	33	24	527	160		1663695566	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
791	33	24	528	160		1663695618	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
792	33	24	529	160		1663695881	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
793	33	24	530	160		1663695935	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
794	33	24	531	160		1663695986	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
795	33	24	532	160		1663696036	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
796	30	24	533	144		1663834230	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
797	30	24	534	144		1663834273	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
798	30	24	535	144		1663834315	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
799	30	24	536	144		1663834355	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
800	30	24	537	144		1663834399	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
801	30	24	538	144		1663834441	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
802	30	24	539	144		1663834488	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
803	30	24	540	144		1663834536	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
804	30	24	541	144		1663834581	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
805	30	24	542	144		1663834626	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
806	30	24	543	144		1663834670	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
807	30	24	544	144		1663834718	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
808	30	24	545	144		1663834761	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
809	30	24	546	144		1663834806	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
810	30	24	547	144		1663834851	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
811	30	24	548	144		1663834909	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
812	30	24	549	144		1663834963	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
813	30	24	550	144		1663835250	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
814	30	24	551	144		1663835296	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
815	30	24	552	144		1663835729	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
816	30	24	553	144		1663835934	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
817	30	24	554	144		1663835988	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
818	30	24	555	144		1663837254	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
819	30	24	556	144		1663837306	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
820	30	24	557	144		1663837558	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
821	30	24	558	144		1663846544	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
822	30	24	559	144		1663846584	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
823	30	24	560	144		1663846634	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
824	30	24	561	144		1663846678	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
825	30	24	562	144		1663846741	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
826	30	24	563	144		1663846784	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
827	30	24	564	144		1663846826	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
828	30	24	565	144		1663846870	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
829	30	24	566	144		1663846920	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
830	30	24	567	145		1663894785	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
831	30	24	568	145		1663894867	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
832	30	24	569	145		1663894915	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
833	30	24	570	145		1663894986	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
834	30	24	571	145		1663895056	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
835	30	24	572	145		1663895187	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
836	30	24	573	145		1663895238	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
837	30	24	574	145		1663895285	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
838	30	24	575	145		1663895336	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
839	30	24	576	145		1663895390	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
840	30	24	577	145		1663895436	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
841	30	24	578	145		1663895487	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
842	30	24	579	145		1663895538	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
843	30	24	580	145		1663895583	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
844	30	24	581	145		1663895634	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
845	30	24	582	145		1663895677	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
846	30	24	583	145		1663895729	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
847	30	24	584	145		1663895780	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
848	30	24	585	145		1663895827	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
849	30	24	586	145		1663895882	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
850	30	24	587	145		1663895928	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
851	30	24	588	145		1663895983	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
852	30	24	589	145		1663896037	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
853	30	24	590	145		1663896096	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
854	30	24	591	145		1663897993	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
855	30	24	592	145		1663898038	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
856	30	24	593	145		1663898080	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
857	30	24	594	145		1663898124	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
858	30	24	595	145		1663898294	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
859	30	24	596	145		1663898338	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
860	30	24	597	145		1663898383	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
861	30	24	598	145		1663898385	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
862	30	24	599	145		1663898502	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
863	30	24	600	145		1663898550	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
864	30	24	601	145		1663898595	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
865	30	24	602	145		1663898642	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
866	30	24	603	145		1663898708	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
867	32	24	604	154		1663834230	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
868	32	24	605	154		1663834273	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
869	32	24	606	154		1663834315	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
870	32	24	607	154		1663834355	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
871	32	24	608	154		1663834399	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
872	32	24	609	154		1663834441	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
873	32	24	610	154		1663834488	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
874	32	24	611	154		1663834536	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
875	32	24	612	154		1663834581	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
876	32	24	613	154		1663834626	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
877	32	24	614	154		1663834670	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
878	32	24	615	154		1663834718	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
879	32	24	616	154		1663834761	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
880	32	24	617	154		1663834806	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
881	32	24	618	154		1663834851	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
882	32	24	619	154		1663834909	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
883	32	24	620	154		1663834963	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
884	32	24	621	154		1663835250	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
885	32	24	622	154		1663835296	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
886	32	24	623	154		1663835729	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
887	32	24	624	154		1663835934	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
888	32	24	625	154		1663835988	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
889	32	24	626	154		1663837254	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
890	32	24	627	154		1663837306	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
891	32	24	628	154		1663837558	0	0	1	1	1	0	0	1	NULL	0	0	0	NULL	0
