id	h5pactivityid	userid	timecreated	timemodified	attempt	rawscore	maxscore	scaled	duration	completion	success
845	1	34517	1652246057	1652246057	1	5	5	1.00000	58	1	1
846	28	29598	1652246057	1652246057	2	0	8	0.00000	48	1	0
847	17	31314	1652246074	1652246074	1	4	4	1.00000	29	1	1
848	1	34507	1652246077	1652246077	1	5	5	1.00000	30	1	1
849	2	34517	1652246097	1652246097	1	5	5	1.00000	26	1	1
850	2	34521	1652246099	1652246099	1	5	5	1.00000	27	1	1
851	18	31314	1652246117	1652246117	2	4	4	1.00000	29	1	1
852	28	29598	1652246129	1652246129	3	5	8	0.62500	120	1	0
853	2	34513	1652246133	1652246133	1	5	5	1.00000	47	1	1
854	3	34521	1652246141	1652246141	1	6	6	1.00000	25	1	1
855	3	34517	1652246156	1652246156	1	6	6	1.00000	37	1	1
856	1	34518	1652246169	1652246169	1	5	5	1.00000	72	1	1
857	14	34521	1652246189	1652246189	1	5	5	1.00000	22	1	1
858	19	31314	1652246196	1652246196	2	9	9	1.00000	66	1	1
859	26	29598	1652246204	1652246204	1	9	9	1.00000	50	1	1
860	14	34517	1652246214	1652246214	1	5	5	1.00000	38	1	1
861	38	34512	1652246229	1652246229	1	10	10	1.00000	46	1	1
862	15	34521	1652246237	1652246237	1	5	5	1.00000	39	1	1
863	14	34503	1652246246	1652246246	1	5	5	1.00000	25	1	1
864	25	29598	1652246269	1652246269	1	9	9	1.00000	51	1	1
865	50	33785	1652246271	1652246271	1	29	33	0.87879	297	1	0
866	2	34518	1652246279	1652246279	1	5	5	1.00000	79	1	1
867	16	34521	1652246291	1652246291	1	6	6	1.00000	36	1	1
868	17	34503	1652246292	1652246292	1	4	4	1.00000	32	1	1
869	29	34522	1652246293	1652246293	1	7	9	0.77778	98	1	0
870	21	31314	1652246300	1652246300	1	1	4	0.25000	41	1	0
871	20	34503	1652246327	1652246327	1	4	4	1.00000	19	1	1
872	17	34504	1652246335	1652246335	1	4	4	1.00000	202	1	1
873	22	31314	1652246346	1652246346	2	6	6	1.00000	29	1	1
874	3	31375	1652246361	1652246361	1	6	6	1.00000	15	1	1
875	29	34522	1652246384	1652246384	2	7	9	0.77778	189	1	0
876	23	31314	1652246407	1652246407	2	4	4	1.00000	48	1	1
877	14	31375	1652246414	1652246414	1	5	5	1.00000	30	1	1
878	15	31375	1652246453	1652246453	1	5	5	1.00000	25	1	1
879	15	34503	1652246479	1652246479	1	5	5	1.00000	25	1	1
880	24	31314	1652246480	1652246480	2	5	5	1.00000	54	1	1
881	17	31375	1652246497	1652246497	1	4	4	1.00000	29	1	1
882	18	34504	1652246512	1652246512	1	4	4	1.00000	120	1	1
883	2	34523	1652246518	1652246518	1	5	5	1.00000	52	1	1
884	29	34522	1652246520	1652246520	3	9	9	1.00000	325	1	1
885	50	34516	1652246536	1652246536	1	32	33	0.96970	655	1	0
886	3	34539	1652246547	1652246547	1	6	6	1.00000	93	1	1
887	2	33785	1652246557	1652246557	1	3	5	0.60000	57	1	0
888	20	31375	1652246584	1652246584	1	4	4	1.00000	22	1	1
889	40	34512	1652246593	1652246593	1	8	8	1.00000	52	1	1
890	23	31375	1652246625	1652246625	1	4	4	1.00000	22	1	1
891	25	31314	1652246626	1652246626	1	9	9	1.00000	68	1	1
892	3	33785	1652246641	1652246641	1	6	6	1.00000	55	1	1
893	31	34522	1652246655	1652246655	1	6	6	1.00000	51	1	1
894	21	31375	1652246675	1652246675	1	4	4	1.00000	27	1	1
895	50	29598	1652246685	1652246686	3	29	33	0.87879	403	1	0
896	50	33357	1652246703	1652246703	2	27	33	0.81818	467	1	0
897	26	31314	1652246704	1652246704	1	9	9	1.00000	54	1	1
898	1	34517	1652246705	1652246705	2	5	5	1.00000	132	1	1
899	23	31375	1652246716	1652246716	2	4	4	1.00000	21	1	1
900	41	34512	1652246716	1652246716	1	10	10	1.00000	89	1	1
901	14	34518	1652246718	1652246718	1	5	5	1.00000	80	1	1
902	1	34532	1652246722	1652246722	1	3	5	0.60000	90	1	0
903	1	34516	1652246738	1652246738	1	5	5	1.00000	16	1	1
904	1	34532	1652246740	1652246740	2	5	5	1.00000	124	1	1
905	17	34521	1652246742	1652246742	1	4	4	1.00000	46	1	1
906	50	34510	1652246763	1652246763	1	25	33	0.75758	625	1	0
907	15	34521	1652246775	1652246775	2	5	5	1.00000	21	1	1
908	41	34508	1652246777	1652246777	1	10	10	1.00000	77	1	1
909	17	31375	1652246811	1652246811	2	4	4	1.00000	30	1	1
910	2	34532	1652246829	1652246829	1	2	5	0.40000	76	1	0
911	2	34542	1652246830	1652246830	1	5	5	1.00000	25	1	1
912	27	31314	1652246839	1652246839	1	8	8	1.00000	53	1	1
913	15	34518	1652246844	1652246844	1	5	5	1.00000	70	1	1
914	18	34521	1652246863	1652246863	1	4	4	1.00000	39	1	1
915	21	31375	1652246869	1652246869	2	4	4	1.00000	38	1	1
916	2	34517	1652246871	1652246871	2	5	5	1.00000	142	1	1
917	43	34512	1652246889	1652246889	1	8	8	1.00000	60	1	1
918	49	34508	1652246892	1652246892	1	8	8	1.00000	101	1	1
919	28	31314	1652246914	1652246914	1	8	8	1.00000	59	1	1
920	18	29598	1652246926	1652246926	4	4	4	1.00000	33	1	1
921	32	34522	1652246930	1652246930	1	7	7	1.00000	45	1	1
922	20	31375	1652246936	1652246936	2	4	4	1.00000	34	1	1
923	16	33785	1652246948	1652246948	1	6	6	1.00000	72	1	1
924	19	34521	1652246951	1652246951	1	9	9	1.00000	50	1	1
925	17	34518	1652246972	1652246972	1	4	4	1.00000	103	1	1
926	23	31375	1652246984	1652246984	3	4	4	1.00000	29	1	1
927	14	34542	1652246991	1652246991	1	5	5	1.00000	34	1	1
928	32	34522	1652247003	1652247003	2	7	7	1.00000	25	1	1
929	16	34517	1652247049	1652247049	1	6	6	1.00000	70	1	1
930	44	34512	1652247051	1652247051	1	8	8	1.00000	52	1	1
931	15	34542	1652247060	1652247060	1	5	5	1.00000	48	1	1
932	30	31314	1652247075	1652247075	1	6	8	0.75000	46	1	0
933	45	34512	1652247125	1652247125	1	4	4	1.00000	52	1	1
934	16	34542	1652247135	1652247135	1	6	6	1.00000	51	1	1
935	1	31329	1652249795	1652249795	1	5	5	1.00000	59	1	1
936	53	31329	1652250348	1652250348	1	32	33	0.96970	496	1	0
937	50	34534	1652252413	1652252413	1	26	33	0.78788	718	1	0
938	1	29691	1652259257	1652259257	1	5	5	1.00000	63	1	1
939	2	29691	1652259400	1652259400	1	1	5	0.20000	69	1	0
940	2	29691	1652259447	1652259447	2	5	5	1.00000	116	1	1
941	50	32888	1652268655	1652268655	1	29	33	0.87879	522	1	0
942	50	34583	1652272256	1652272257	1	31	33	0.93939	922	1	0
943	50	33077	1652275276	1652275276	1	26	33	0.78788	541	1	0
944	50	33077	1652275682	1652275682	2	33	33	1.00000	224	1	1
945	53	33077	1652275949	1652275949	1	33	33	1.00000	167	1	1
946	50	34599	1652278825	1652278825	1	31	33	0.93939	466	1	0
947	50	34599	1652279011	1652279011	2	31	33	0.93939	155	1	0
948	50	34599	1652279415	1652279415	3	33	33	1.00000	146	1	1
949	1	34599	1652279587	1652279587	1	5	5	1.00000	29	1	1
950	50	30872	1652280922	1652280922	1	28	33	0.84848	538	1	0
951	50	32679	1652281241	1652281241	1	31	33	0.93939	834	1	0
952	50	34612	1652282825	1652282825	1	18	33	0.54545	450	1	0
953	50	34618	1652287258	1652287258	1	33	33	1.00000	486	1	1
954	50	30722	1652290488	1652290488	1	27	33	0.81818	272	1	0
955	50	30722	1652290627	1652290627	2	33	33	1.00000	411	1	1
956	1	34599	1652321962	1652321962	2	5	5	1.00000	25	1	1
957	50	34493	1652322597	1652322597	2	30	33	0.90909	214	1	0
958	53	30263	1652323961	1652323961	1	26	33	0.78788	352	1	0
959	50	29326	1652326596	1652326596	1	30	33	0.90909	234	1	0
960	1	30922	1652326773	1652326773	1	5	5	1.00000	25	1	1
961	53	30772	1652328351	1652328351	1	15	33	0.45455	126	1	0
962	22	31375	1652332228	1652332228	1	6	6	1.00000	70	1	1
963	23	33382	1652332256	1652332256	1	4	4	1.00000	78	1	1
964	17	31375	1652332297	1652332297	3	2	4	0.50000	33	1	0
965	1	34655	1652332299	1652332299	1	5	5	1.00000	77	1	1
966	1	34656	1652332319	1652332319	1	5	5	1.00000	42	1	1
967	17	31375	1652332320	1652332320	4	4	4	1.00000	55	1	1
968	2	34655	1652332347	1652332347	1	5	5	1.00000	33	1	1
969	1	29421	1652332368	1652332368	1	5	5	1.00000	19	1	1
970	2	34656	1652332374	1652332374	1	5	5	1.00000	34	1	1
971	24	33382	1652332380	1652332380	1	5	5	1.00000	55	1	1
972	42	34658	1652332382	1652332382	1	10	10	1.00000	67	1	1
973	18	31375	1652332392	1652332392	1	4	4	1.00000	17	1	1
974	30	34653	1652332413	1652332413	1	8	8	1.00000	69	1	1
975	50	34650	1652332418	1652332419	1	31	33	0.93939	168	1	0
976	3	34656	1652332424	1652332424	1	6	6	1.00000	36	1	1
977	1	34661	1652332430	1652332430	1	5	5	1.00000	26	1	1
978	21	31375	1652332436	1652332436	3	4	4	1.00000	25	1	1
979	29	34655	1652332442	1652332442	1	9	9	1.00000	49	1	1
980	1	34650	1652332471	1652332471	1	5	5	1.00000	23	1	1
981	31	34653	1652332473	1652332473	1	6	6	1.00000	46	1	1
982	20	33382	1652332495	1652332495	1	4	4	1.00000	69	1	1
983	20	31375	1652332518	1652332518	3	4	4	1.00000	61	1	1
984	2	34650	1652332522	1652332522	1	5	5	1.00000	32	1	1
985	3	34655	1652332526	1652332526	1	6	6	1.00000	62	1	1
986	34	34653	1652332539	1652332539	1	7	7	1.00000	39	1	1
987	14	34655	1652332606	1652332606	1	5	5	1.00000	68	1	1
988	44	34658	1652332606	1652332606	1	6	8	0.75000	74	1	0
989	29	34656	1652332623	1652332623	1	9	9	1.00000	87	1	1
990	29	33406	1652332626	1652332626	1	5	9	0.55556	63	1	0
991	29	33406	1652332632	1652332632	2	0	9	0.00000	69	1	0
992	35	34653	1652332651	1652332651	1	10	10	1.00000	44	1	1
993	15	34655	1652332654	1652332654	1	5	5	1.00000	31	1	1
994	19	31375	1652332669	1652332669	1	9	9	1.00000	80	1	1
995	45	34658	1652332672	1652332672	1	4	4	1.00000	33	1	1
996	15	29600	1652332717	1652332717	2	3	5	0.60000	70	1	0
997	2	31375	1652332727	1652332727	1	5	5	1.00000	34	1	1
998	15	34661	1652332730	1652332730	1	5	5	1.00000	78	1	1
999	30	34655	1652332732	1652332732	1	8	8	1.00000	62	1	1
1000	31	34656	1652332733	1652332733	1	6	6	1.00000	27	1	1
1001	1	34659	1652332738	1652332738	1	5	5	1.00000	58	1	1
1002	23	31375	1652332768	1652332768	4	4	4	1.00000	23	1	1
1003	15	34650	1652332783	1652332783	1	5	5	1.00000	30	1	1
1004	42	34653	1652332803	1652332803	1	10	10	1.00000	104	1	1
1005	31	34655	1652332812	1652332812	1	6	6	1.00000	65	1	1
1006	2	34659	1652332816	1652332816	1	5	5	1.00000	48	1	1
1007	21	31375	1652332827	1652332827	4	4	4	1.00000	23	1	1
1008	16	29600	1652332829	1652332829	1	2	6	0.33333	75	1	0
1009	32	34656	1652332832	1652332832	1	7	7	1.00000	70	1	1
1010	16	34650	1652332834	1652332834	1	6	6	1.00000	30	1	1
1011	14	34647	1652332856	1652332856	1	5	5	1.00000	20	1	1
1012	50	34648	1652332857	1652332857	1	6	33	0.18182	295	1	0
1013	17	34655	1652332860	1652332860	1	4	4	1.00000	25	1	1
1014	38	34653	1652332882	1652332883	1	8	10	0.80000	65	1	0
1015	22	31375	1652332918	1652332918	2	6	6	1.00000	36	1	1
1016	3	34659	1652332928	1652332928	1	6	6	1.00000	98	1	1
1017	36	34656	1652332942	1652332942	1	8	8	1.00000	80	1	1
1018	19	29600	1652332969	1652332969	1	4	9	0.44444	100	1	0
1019	50	33406	1652332998	1652332998	1	23	33	0.69697	350	1	0
1020	2	31375	1652333006	1652333006	2	5	5	1.00000	41	1	1
1021	38	34656	1652333011	1652333011	1	8	10	0.80000	56	1	0
1022	14	34659	1652333017	1652333017	1	5	5	1.00000	61	1	1
1023	45	34653	1652333025	1652333025	1	4	4	1.00000	44	1	1
1024	38	34656	1652333064	1652333064	2	8	10	0.80000	108	1	0
1025	50	34662	1652333081	1652333081	1	27	33	0.81818	640	1	0
1026	50	34510	1652333087	1652333087	2	31	33	0.93939	637	1	0
