id,h5pactivityid,userid,timecreated,timemodified,attempt,rawscore,maxscore,scaled,duration,completion,success
2855,48,37111,1654508803,1654508803,2,7,7,1.00000,91,1,1
2856,49,37111,1654508856,1654508856,1,8,8,1.00000,38,1,1
2857,1,32481,1654510229,1654510229,1,5,5,1.00000,19,1,1
2858,50,37137,1654510656,1654510656,1,26,33,0.78788,630,1,0
2859,29,37137,1654510846,1654510846,1,7,9,0.77778,65,1,0
2860,29,37137,1654510895,1654510895,2,9,9,1.00000,115,1,1
2861,30,37137,1654510984,1654510984,1,8,8,1.00000,36,1,1
2862,34,37137,1654511618,1654511618,1,5,7,0.71429,45,1,0
2863,34,37137,1654511644,1654511644,2,7,7,1.00000,71,1,1
2864,50,37140,1654514422,1654514422,1,27,33,0.81818,242,1,0
2865,50,37140,1654514693,1654514693,2,32,33,0.96970,217,1,0
2866,1,36569,1654516711,1654516711,1,0,5,0.00000,6,1,0
2867,1,36569,1654516725,1654516725,2,5,5,1.00000,21,1,1
2868,1,35851,1654517438,1654517438,1,5,5,1.00000,18,1,1
2869,53,35851,1654517715,1654517715,1,33,33,1.00000,179,1,1
2870,1,37052,1654517954,1654517954,1,5,5,1.00000,37,1,1
2871,1,37053,1654518080,1654518080,1,5,5,1.00000,21,1,1
2872,1,37054,1654518163,1654518163,1,5,5,1.00000,61,1,1
2873,50,37143,1654519633,1654519634,1,24,33,0.72727,306,1,0
2874,50,37143,1654519818,1654519818,2,21,33,0.63636,136,1,0
2875,53,37121,1654520483,1654520483,1,32,33,0.96970,298,1,0
2876,50,37141,1654520813,1654520814,1,28,33,0.84848,608,1,0
2877,2,36590,1654520967,1654520967,1,5,5,1.00000,34,1,1
2878,17,36455,1654521715,1654521715,1,4,4,1.00000,27,1,1
2879,18,36455,1654521770,1654521770,1,4,4,1.00000,42,1,1
2880,19,36455,1654522017,1654522017,1,9,9,1.00000,233,1,1
2881,1,34593,1654522569,1654522569,2,5,5,1.00000,58,1,1
2882,2,34593,1654522767,1654522767,2,3,5,0.60000,30,1,0
2883,20,36455,1654522771,1654522771,1,4,4,1.00000,31,1,1
2884,2,34593,1654522801,1654522801,3,5,5,1.00000,64,1,1
2885,21,36455,1654522819,1654522819,1,4,4,1.00000,32,1,1
2886,3,34593,1654522848,1654522848,2,6,6,1.00000,21,1,1
2887,22,36455,1654522891,1654522891,1,6,6,1.00000,57,1,1
2888,14,34593,1654522912,1654522912,1,5,5,1.00000,20,1,1
2889,15,34593,1654522944,1654522944,1,5,5,1.00000,18,1,1
2890,18,34593,1654522981,1654522981,1,4,4,1.00000,21,1,1
2891,53,36160,1654523012,1654523013,1,28,33,0.84848,550,1,0
2892,16,34593,1654523050,1654523050,1,6,6,1.00000,43,1,1
2893,19,34593,1654523118,1654523118,1,9,9,1.00000,49,1,1
2894,53,36605,1654523235,1654523235,1,26,33,0.78788,452,1,0
2895,53,36160,1654523502,1654523502,2,30,33,0.90909,460,1,0
2896,53,34593,1654523625,1654523625,1,31,33,0.93939,462,1,0
2897,53,36160,1654523695,1654523695,3,32,33,0.96970,653,1,0
2898,1,37033,1654527090,1654527090,1,5,5,1.00000,12,1,1
2899,50,37033,1654527341,1654527341,1,22,33,0.66667,230,1,0
2900,26,37033,1654527617,1654527617,1,9,9,1.00000,25,1,1
2901,22,32139,1654529100,1654529100,3,6,6,1.00000,21,1,1
2902,50,35848,1654529622,1654529622,3,26,33,0.78788,246,1,0
2903,50,37146,1654532578,1654532578,1,32,33,0.96970,460,1,0
2904,29,37147,1654532685,1654532685,1,9,9,1.00000,33,1,1
2905,50,34883,1654572564,1654572564,1,10,33,0.30303,288,1,0
2906,26,30480,1654577534,1654577534,1,9,9,1.00000,27,1,1
2907,27,30480,1654577632,1654577632,1,8,8,1.00000,44,1,1
2908,50,37152,1654577650,1654577650,1,31,33,0.93939,511,1,0
2909,28,30480,1654577850,1654577850,1,8,8,1.00000,32,1,1
2910,1,36179,1654578099,1654578099,1,5,5,1.00000,18,1,1
2911,2,36179,1654578175,1654578175,1,5,5,1.00000,23,1,1
2912,3,36179,1654578225,1654578226,1,4,6,0.66667,24,1,0
2913,29,30480,1654578357,1654578357,1,9,9,1.00000,38,1,1
2914,1,30480,1654580652,1654580652,1,5,5,1.00000,66,1,1
2915,50,37062,1654580653,1654580653,1,20,33,0.60606,379,1,0
2916,31,30480,1654580931,1654580931,1,6,6,1.00000,28,1,1
2917,32,30480,1654580993,1654580993,1,7,7,1.00000,27,1,1
2918,33,30480,1654581048,1654581048,1,8,8,1.00000,32,1,1
2919,35,30480,1654581263,1654581263,1,10,10,1.00000,52,1,1
2920,36,30480,1654581334,1654581334,1,8,8,1.00000,49,1,1
2921,37,30480,1654581396,1654581396,1,8,8,1.00000,39,1,1
2922,50,36287,1654581946,1654581946,1,15,33,0.45455,354,1,0
2923,50,37098,1654582139,1654582139,1,29,33,0.87879,160,1,0
2924,50,36287,1654582165,1654582166,2,28,33,0.84848,573,1,0
2925,50,37155,1654585705,1654585705,1,30,33,0.90909,832,1,0
2926,50,37161,1654591633,1654591634,1,33,33,1.00000,481,1,1
2927,50,37163,1654593304,1654593304,1,30,33,0.90909,327,1,0
2928,1,37163,1654593408,1654593408,1,5,5,1.00000,19,1,1
2929,53,37003,1654593458,1654593458,1,32,33,0.96970,228,1,0
2930,17,32213,1654595262,1654595262,3,4,4,1.00000,162,1,1
2931,18,32213,1654595345,1654595345,2,4,4,1.00000,29,1,1
2932,19,32213,1654595461,1654595461,1,5,9,0.55556,100,1,0
2933,50,37162,1654595970,1654595970,1,33,33,1.00000,1444,1,1
2934,53,32213,1654596388,1654596389,1,29,33,0.87879,574,1,0
2935,1,36496,1654596843,1654596843,1,0,5,0.00000,54,1,0
2936,42,36463,1654596880,1654596880,1,10,10,1.00000,52,1,1
2937,50,30007,1654597326,1654597326,5,30,33,0.90909,116,1,0
2938,50,37164,1654597327,1654597328,1,32,33,0.96970,300,1,0
2939,50,30007,1654597435,1654597436,6,32,33,0.96970,226,1,0
2940,53,30007,1654597629,1654597629,1,32,33,0.96970,81,1,0
2941,50,37164,1654597825,1654597826,2,2,33,0.06061,70,1,0
2942,2,37052,1654597876,1654597876,1,5,5,1.00000,43,1,1
2943,2,37053,1654597917,1654597917,1,5,5,1.00000,25,1,1
2944,53,37164,1654597988,1654597988,1,28,33,0.84848,129,1,0
2945,2,37054,1654597999,1654597999,1,5,5,1.00000,50,1,1
2946,3,37052,1654598059,1654598059,1,6,6,1.00000,43,1,1
2947,3,37053,1654598119,1654598119,1,6,6,1.00000,45,1,1
2948,3,37054,1654598184,1654598184,1,6,6,1.00000,47,1,1
2949,1,37163,1654600688,1654600688,2,5,5,1.00000,14,1,1
2950,3,37163,1654600727,1654600727,1,6,6,1.00000,18,1,1
2951,53,37163,1654600940,1654600940,1,32,33,0.96970,167,1,0
2952,3,37050,1654601786,1654601786,2,6,6,1.00000,58,1,1
2953,50,37171,1654601905,1654601906,1,7,33,0.21212,586,1,0
2954,30,37050,1654602005,1654602005,1,8,8,1.00000,37,1,1
2955,33,37050,1654602070,1654602070,1,8,8,1.00000,40,1,1
2956,36,37050,1654602145,1654602145,1,8,8,1.00000,42,1,1
2957,39,37050,1654602218,1654602218,1,8,8,1.00000,40,1,1
2958,28,36264,1654603313,1654603313,1,8,8,1.00000,101,1,1
2959,23,36457,1654606523,1654606523,1,4,4,1.00000,49,1,1
2960,26,36457,1654607075,1654607075,1,9,9,1.00000,54,1,1
2961,14,36605,1654607105,1654607105,1,5,5,1.00000,43,1,1
2962,15,36605,1654607159,1654607159,1,5,5,1.00000,36,1,1
2963,16,36605,1654607218,1654607218,1,6,6,1.00000,21,1,1
2964,53,36605,1654607593,1654607593,2,31,33,0.93939,233,1,0
2965,50,37173,1654608169,1654608169,1,21,33,0.63636,1284,1,0
2966,17,36605,1654608959,1654608959,1,4,4,1.00000,47,1,1
2967,18,36605,1654609012,1654609012,1,1,4,0.25000,38,1,0
2968,18,36605,1654609020,1654609020,2,4,4,1.00000,46,1,1
2969,19,36605,1654609122,1654609122,1,9,9,1.00000,87,1,1
2970,20,36605,1654609169,1654609169,1,0,4,0.00000,28,1,0
2971,20,36605,1654609208,1654609208,2,1,4,0.25000,14,1,0
2972,20,36605,1654609220,1654609220,3,2,4,0.50000,26,1,0
2973,21,36605,1654609275,1654609275,1,4,4,1.00000,39,1,1
2974,22,36605,1654609305,1654609305,1,6,6,1.00000,17,1,1
2975,23,36605,1654609344,1654609344,1,4,4,1.00000,24,1,1
2976,50,37174,1654609357,1654609358,1,29,33,0.87879,470,1,0
2977,24,36605,1654609377,1654609377,1,5,5,1.00000,19,1,1
2978,1,37162,1654610929,1654610929,1,5,5,1.00000,98,1,1
2979,2,37162,1654611112,1654611112,1,5,5,1.00000,119,1,1
2980,3,37162,1654611183,1654611183,1,6,6,1.00000,52,1,1
2981,15,37163,1654613307,1654613307,1,5,5,1.00000,16,1,1
2982,28,37162,1654615198,1654615198,1,4,8,0.50000,16,1,0
2983,28,37162,1654615226,1654615226,2,6,8,0.75000,44,1,0
2984,50,35837,1654615514,1654615515,1,12,33,0.36364,706,1,0
2985,1,37177,1654615700,1654615700,1,0,5,0.00000,32,1,0
2986,1,37177,1654615762,1654615762,2,5,5,1.00000,94,1,1
2987,14,36388,1654616486,1654616486,1,0,5,0.00000,4,1,0
2988,50,37180,1654626536,1654626536,1,33,33,1.00000,203,1,1
2989,50,37183,1654662295,1654662295,1,30,33,0.90909,341,1,0
2990,1,37183,1654662539,1654662539,1,5,5,1.00000,17,1,1
2991,2,37183,1654662586,1654662586,1,5,5,1.00000,24,1,1
2992,3,37183,1654662624,1654662624,1,6,6,1.00000,23,1,1
2993,14,37183,1654662834,1654662834,1,5,5,1.00000,17,1,1
2994,15,37183,1654662872,1654662872,1,4,5,0.80000,25,1,0
2995,15,37183,1654662887,1654662887,2,5,5,1.00000,40,1,1
2996,1,36888,1654665681,1654665681,1,5,5,1.00000,36,1,1
2997,2,36888,1654665719,1654665719,1,5,5,1.00000,22,1,1
2998,25,36605,1654666171,1654666171,1,9,9,1.00000,39,1,1
2999,26,36605,1654666242,1654666242,1,9,9,1.00000,31,1,1
3000,27,36605,1654666294,1654666294,1,8,8,1.00000,34,1,1
3001,53,36605,1654666578,1654666578,3,33,33,1.00000,166,1,1
3002,50,37189,1654675465,1654675465,1,30,33,0.90909,776,1,0
3003,50,30114,1654679984,1654679984,1,29,33,0.87879,259,1,0
3004,53,35439,1654680370,1654680370,1,32,33,0.96970,149,1,0
3005,50,37192,1654684444,1654684444,1,21,33,0.63636,417,1,0
3006,1,32076,1654687724,1654687724,2,5,5,1.00000,19,1,1
3007,50,37178,1654689206,1654689206,1,32,33,0.96970,205,1,0
3008,50,31384,1654692308,1654692308,1,28,33,0.84848,1169,1,0
3009,29,36264,1654692697,1654692697,1,9,9,1.00000,142,1,1
3010,30,36264,1654692897,1654692897,1,8,8,1.00000,192,1,1
3011,31,36264,1654693805,1654693805,1,6,6,1.00000,35,1,1
3012,32,36264,1654693905,1654693905,1,7,7,1.00000,74,1,1
3013,53,34842,1654694342,1654694343,1,29,33,0.87879,211,1,0
3014,14,36888,1654694504,1654694504,1,5,5,1.00000,35,1,1
3015,15,36888,1654694608,1654694608,1,5,5,1.00000,47,1,1
3016,1,37173,1654694627,1654694627,1,5,5,1.00000,41,1,1
3017,16,36888,1654694667,1654694667,1,6,6,1.00000,33,1,1
3018,53,37057,1654695538,1654695539,1,32,33,0.96970,725,1,0
3019,50,37197,1654695820,1654695820,1,24,33,0.72727,262,1,0
3020,14,36888,1654696526,1654696526,2,5,5,1.00000,20,1,1
3021,15,36888,1654696566,1654696566,2,5,5,1.00000,18,1,1
3022,17,36888,1654696635,1654696635,1,2,4,0.50000,30,1,0
3023,17,36888,1654696654,1654696654,2,4,4,1.00000,50,1,1
3024,18,36888,1654696698,1654696698,1,4,4,1.00000,21,1,1
3025,19,36888,1654696745,1654696745,1,9,9,1.00000,28,1,1
3026,50,37102,1654746550,1654746550,1,29,33,0.87879,252,1,0
3027,16,36888,1654754288,1654754288,2,6,6,1.00000,16,1,1
3028,19,36888,1654754325,1654754325,2,9,9,1.00000,23,1,1
3029,53,36053,1654754561,1654754562,1,30,33,0.90909,322,1,0
3030,21,36888,1654754645,1654754645,1,4,4,1.00000,220,1,1
3031,20,36888,1654754853,1654754853,1,4,4,1.00000,16,1,1
3032,50,37205,1654754861,1654754861,1,31,33,0.93939,467,1,0
3033,21,36888,1654754900,1654754900,2,4,4,1.00000,14,1,1
3034,22,36888,1654754956,1654754956,1,6,6,1.00000,41,1,1
3035,50,37199,1654755591,1654755591,1,23,33,0.69697,487,1,0
3036,23,36888,1654756693,1654756694,1,4,4,1.00000,18,1,1
3037,24,36888,1654756738,1654756738,1,5,5,1.00000,27,1,1
3038,53,36119,1654758657,1654758658,1,20,33,0.60606,463,1,0
3039,50,37206,1654758971,1654758971,1,33,33,1.00000,179,1,1
3040,53,37206,1654759109,1654759109,1,33,33,1.00000,118,1,1
3041,1,35902,1654759327,1654759327,1,5,5,1.00000,249,1,1
3042,53,35729,1654763554,1654763554,1,13,33,0.39394,119,1,0
3043,1,37210,1654767186,1654767186,1,5,5,1.00000,71,1,1
3044,50,36287,1654773309,1654773309,3,33,33,1.00000,188,1,1
3045,1,37210,1654777664,1654777664,2,5,5,1.00000,17,1,1
3046,2,37210,1654777812,1654777812,1,5,5,1.00000,75,1,1
3047,3,37210,1654778668,1654778668,1,6,6,1.00000,656,1,1
3048,2,37072,1654781027,1654781027,1,5,5,1.00000,223,1,1
3049,50,37200,1654781436,1654781436,1,29,33,0.87879,1585,1,0
3050,3,37072,1654782245,1654782245,1,6,6,1.00000,77,1,1
3051,1,37219,1654784112,1654784112,1,5,5,1.00000,46,1,1
3052,2,37219,1654784340,1654784340,1,5,5,1.00000,62,1,1
3053,2,37219,1654784412,1654784412,2,0,5,0.00000,24,1,0
3054,3,37219,1654784495,1654784495,1,6,6,1.00000,50,1,1
3055,14,37219,1654784607,1654784607,1,2,5,0.40000,43,1,0
3056,14,37219,1654784651,1654784651,2,5,5,1.00000,87,1,1
3057,16,37219,1654784815,1654784815,1,6,6,1.00000,36,1,1
3058,17,37219,1654784978,1654784978,1,4,4,1.00000,55,1,1
3059,1,37219,1654785259,1654785259,2,5,5,1.00000,83,1,1
3060,1,37219,1654785387,1654785387,3,5,5,1.00000,103,1,1
3061,1,37219,1654785560,1654785560,4,5,5,1.00000,58,1,1
3062,50,37220,1654786373,1654786374,1,20,33,0.60606,162,1,0
3063,50,37221,1654786935,1654786935,1,25,33,0.75758,349,1,0
3064,29,37221,1654787134,1654787134,1,7,9,0.77778,58,1,0
3065,34,37221,1654787192,1654787192,1,7,7,1.00000,32,1,1
3066,2,37129,1654788614,1654788614,1,5,5,1.00000,17,1,1
3067,3,37129,1654788677,1654788677,1,6,6,1.00000,25,1,1
3068,14,37129,1654788886,1654788886,1,5,5,1.00000,17,1,1
3069,15,37129,1654788921,1654788921,1,5,5,1.00000,17,1,1
3070,16,37129,1654788953,1654788953,1,6,6,1.00000,16,1,1
3071,17,37129,1654788995,1654788995,1,4,4,1.00000,24,1,1
3072,18,37129,1654789062,1654789062,1,4,4,1.00000,50,1,1
3073,19,37129,1654789111,1654789111,1,9,9,1.00000,33,1,1
3074,21,37129,1654789186,1654789186,1,4,4,1.00000,13,1,1
3075,22,37129,1654789270,1654789270,1,6,6,1.00000,71,1,1
3076,50,37218,1654789284,1654789285,1,31,33,0.93939,208,1,0
3077,23,37129,1654789311,1654789311,1,4,4,1.00000,25,1,1
3078,24,37129,1654789364,1654789364,1,5,5,1.00000,30,1,1
3079,25,37129,1654789485,1654789485,1,9,9,1.00000,94,1,1
3080,50,37218,1654789485,1654789485,2,31,33,0.93939,155,1,0
3081,26,37129,1654789581,1654789581,1,9,9,1.00000,75,1,1
3082,27,37129,1654789615,1654789615,1,8,8,1.00000,17,1,1
3083,28,37129,1654789678,1654789678,1,8,8,1.00000,44,1,1
3084,50,37222,1654789863,1654789863,1,26,33,0.78788,564,1,0
3085,53,37129,1654789948,1654789948,1,33,33,1.00000,205,1,1
3086,1,37222,1654789974,1654789974,1,5,5,1.00000,18,1,1
3087,49,37129,1654790635,1654790635,1,8,8,1.00000,39,1,1
3088,53,37218,1654791720,1654791720,1,30,33,0.90909,111,1,0
3089,1,37218,1654791881,1654791881,1,5,5,1.00000,22,1,1
3090,2,37218,1654791925,1654791925,1,5,5,1.00000,26,1,1
3091,50,37223,1654793343,1654793343,1,23,33,0.69697,216,1,0
3092,29,37224,1654827706,1654827706,1,9,9,1.00000,68,1,1
3093,50,30007,1654831350,1654831350,7,32,33,0.96970,95,1,0
3094,53,30007,1654831444,1654831444,2,32,33,0.96970,74,1,0
3095,1,34523,1654832304,1654832304,1,5,5,1.00000,25,1,1
3096,23,32139,1654836270,1654836270,1,4,4,1.00000,55,1,1
3097,53,37227,1654838527,1654838527,1,32,33,0.96970,166,1,0
3098,50,37230,1654843962,1654843962,1,13,33,0.39394,602,1,0
3099,53,36759,1654848985,1654848985,1,29,33,0.87879,152,1,0
3100,50,36372,1654850678,1654850679,2,25,33,0.75758,542,1,0
3101,53,36372,1654851431,1654851431,1,27,33,0.81818,490,1,0
3102,14,37222,1654854862,1654854862,1,5,5,1.00000,54,1,1
3103,15,37222,1654854922,1654854922,1,5,5,1.00000,37,1,1
3104,17,37222,1654855085,1654855085,1,4,4,1.00000,38,1,1
3105,20,37222,1654855306,1654855306,1,4,4,1.00000,119,1,1
3106,21,37222,1654855373,1654855373,1,4,4,1.00000,34,1,1
3107,26,36888,1654855438,1654855438,1,9,9,1.00000,26,1,1
3108,22,37222,1654855443,1654855443,1,6,6,1.00000,47,1,1
3109,23,37222,1654855537,1654855537,1,4,4,1.00000,61,1,1
3110,24,37222,1654855609,1654855609,1,5,5,1.00000,44,1,1
3111,27,36888,1654855617,1654855617,1,8,8,1.00000,21,1,1
3112,25,37222,1654855860,1654855860,1,9,9,1.00000,50,1,1
3113,26,37222,1654855950,1654855950,1,9,9,1.00000,67,1,1
3114,27,37222,1654856032,1654856032,1,8,8,1.00000,48,1,1
3115,28,37222,1654856128,1654856128,1,8,8,1.00000,63,1,1
3116,29,37222,1654856294,1654856294,1,9,9,1.00000,101,1,1
3117,30,37222,1654856428,1654856428,1,8,8,1.00000,72,1,1
3118,31,37222,1654856551,1654856551,1,4,6,0.66667,83,1,0
3119,32,37222,1654856624,1654856624,1,7,7,1.00000,60,1,1
3120,27,36605,1654857409,1654857409,2,8,8,1.00000,39,1,1
3121,28,36605,1654857508,1654857508,1,6,8,0.75000,74,1,0
3122,28,36605,1654857541,1654857541,2,8,8,1.00000,107,1,1
3123,27,36888,1654858804,1654858804,2,8,8,1.00000,23,1,1
3124,28,36888,1654858871,1654858871,1,8,8,1.00000,25,1,1
3125,1,37236,1654859201,1654859201,1,5,5,1.00000,22,1,1
3126,2,37236,1654859264,1654859264,1,5,5,1.00000,20,1,1
3127,3,37236,1654859302,1654859302,1,6,6,1.00000,20,1,1
3128,39,35739,1654860324,1654860324,1,8,8,1.00000,45,1,1
3129,50,37141,1654860374,1654860375,2,31,33,0.93939,231,1,0
3130,50,37141,1654860748,1654860748,3,33,33,1.00000,119,1,1
3131,50,37236,1654860763,1654860763,1,31,33,0.93939,498,1,0
3132,2,35328,1654860772,1654860772,3,5,5,1.00000,65,1,1
3133,1,35328,1654860857,1654860857,1,5,5,1.00000,72,1,1
3134,53,37238,1654862826,1654862826,1,32,33,0.96970,164,1,0
3135,33,36264,1654863363,1654863363,1,8,8,1.00000,91,1,1
3136,34,36264,1654863574,1654863574,1,7,7,1.00000,128,1,1
3137,50,37239,1654863835,1654863835,1,32,33,0.96970,875,1,0
3138,35,36264,1654863869,1654863869,1,10,10,1.00000,279,1,1
3139,50,37239,1654863977,1654863977,2,32,33,0.96970,1016,1,0
3140,50,37239,1654864123,1654864123,3,33,33,1.00000,1162,1,1
3141,36,36264,1654864530,1654864530,1,8,8,1.00000,77,1,1
3142,37,36264,1654865308,1654865308,1,8,8,1.00000,42,1,1
3143,28,36457,1654865462,1654865462,1,8,8,1.00000,116,1,1
3144,38,36264,1654865466,1654865466,1,8,10,0.80000,143,1,0
3145,38,36264,1654865567,1654865567,2,10,10,1.00000,87,1,1
3146,29,36707,1654866701,1654866701,1,9,9,1.00000,67,1,1
3147,53,33636,1654868250,1654868250,1,24,33,0.72727,219,1,0
3148,50,37232,1654868747,1654868748,1,29,33,0.87879,639,1,0
3149,53,36702,1654869834,1654869835,1,31,33,0.93939,251,1,0
3150,50,37243,1654869922,1654869922,1,13,33,0.39394,217,1,0
3151,53,37243,1654870138,1654870138,1,25,33,0.75758,119,1,0
3152,53,32245,1654871750,1654871750,1,32,33,0.96970,220,1,0
3153,50,35566,1654872217,1654872217,2,31,33,0.93939,375,1,0
3154,14,36643,1654872629,1654872629,1,5,5,1.00000,21,1,1
3155,15,36643,1654872681,1654872681,1,5,5,1.00000,23,1,1
3156,28,36643,1654872966,1654872966,1,8,8,1.00000,27,1,1
3157,53,36605,1654881698,1654881699,4,33,33,1.00000,156,1,1
3158,53,37244,1654919184,1654919184,1,29,33,0.87879,281,1,0
3159,50,33434,1654931875,1654931875,1,27,33,0.81818,620,1,0
3160,50,33434,1654932302,1654932302,2,32,33,0.96970,352,1,0
3161,1,36396,1654934220,1654934220,1,5,5,1.00000,31,1,1
3162,2,36396,1654934303,1654934303,1,5,5,1.00000,47,1,1
3163,50,36396,1654935878,1654935879,1,28,33,0.84848,787,1,0
3164,50,37253,1654936609,1654936609,1,22,33,0.66667,386,1,0
3165,50,37253,1654936745,1654936745,2,20,33,0.60606,92,1,0
3166,53,32271,1654939158,1654939158,1,33,33,1.00000,354,1,1
3167,35,37256,1654943439,1654943439,1,10,10,1.00000,89,1,1
3168,50,30328,1654943908,1654943909,1,32,33,0.96970,307,1,0
3169,50,37255,1654946036,1654946036,1,31,33,0.93939,199,1,0
3170,50,37255,1654946558,1654946558,2,32,33,0.96970,163,1,0
3171,1,37141,1654948022,1654948022,1,5,5,1.00000,15,1,1
3172,2,37141,1654948176,1654948176,1,5,5,1.00000,26,1,1
3173,31,36713,1654948712,1654948712,1,6,6,1.00000,97,1,1
3174,35,37260,1654948912,1654948912,1,8,10,0.80000,91,1,0
3175,33,36707,1654950166,1654950166,1,8,8,1.00000,78,1,1
3176,31,36707,1654950229,1654950229,1,6,6,1.00000,40,1,1
3177,32,36707,1654950300,1654950300,1,7,7,1.00000,53,1,1
3178,36,36707,1654950418,1654950418,1,8,8,1.00000,52,1,1
3179,1,35328,1654957975,1654957975,2,5,5,1.00000,58,1,1
3180,29,35328,1654958407,1654958407,1,9,9,1.00000,160,1,1
3181,30,35328,1654958536,1654958536,1,8,8,1.00000,110,1,1
3182,17,37065,1654971885,1654971885,1,4,4,1.00000,19,1,1
3183,50,37269,1655010273,1655010273,1,25,33,0.75758,868,1,0
3184,1,33444,1655010573,1655010573,2,3,5,0.60000,23,1,0
3185,3,33444,1655010910,1655010910,1,6,6,1.00000,24,1,1
3186,1,37192,1655024783,1655024783,1,5,5,1.00000,23,1,1
3187,50,37279,1655034660,1655034661,1,22,33,0.66667,551,1,0
3188,1,37279,1655034738,1655034738,1,5,5,1.00000,57,1,1
3189,39,36264,1655036008,1655036008,1,8,8,1.00000,194,1,1
3190,1,35543,1655036037,1655036037,1,5,5,1.00000,15,1,1
3191,2,35543,1655036094,1655036094,1,5,5,1.00000,18,1,1
3192,3,35543,1655036287,1655036287,1,6,6,1.00000,20,1,1
3193,14,35543,1655036322,1655036322,1,5,5,1.00000,16,1,1
3194,41,36264,1655036840,1655036840,1,10,10,1.00000,109,1,1
3195,42,36264,1655036976,1655036976,1,6,10,0.60000,123,1,0
3196,42,36264,1655037177,1655037177,2,10,10,1.00000,324,1,1
3197,1,37218,1655038262,1655038262,2,5,5,1.00000,15,1,1
3198,2,37218,1655038300,1655038300,2,5,5,1.00000,23,1,1
3199,3,37218,1655038335,1655038335,1,6,6,1.00000,24,1,1
3200,14,37218,1655038613,1655038613,1,5,5,1.00000,19,1,1
3201,15,37218,1655038644,1655038644,1,5,5,1.00000,16,1,1
3202,16,37218,1655038710,1655038710,1,6,6,1.00000,37,1,1
3203,17,37218,1655038759,1655038759,1,4,4,1.00000,23,1,1
3204,18,37218,1655038787,1655038787,1,4,4,1.00000,16,1,1
3205,19,37218,1655038857,1655038857,1,9,9,1.00000,51,1,1
3206,20,37218,1655039142,1655039142,1,4,4,1.00000,19,1,1
3207,21,37218,1655039168,1655039168,1,4,4,1.00000,15,1,1
3208,22,37218,1655039199,1655039199,1,6,6,1.00000,21,1,1
3209,23,37218,1655039555,1655039555,1,4,4,1.00000,53,1,1
3210,24,37218,1655039596,1655039596,1,5,5,1.00000,28,1,1
3211,1,37173,1655040811,1655040811,2,5,5,1.00000,26,1,1
3212,50,37280,1655044902,1655044902,1,17,33,0.51515,1122,1,0
3213,53,35267,1655046334,1655046334,1,20,33,0.60606,775,1,0
3214,1,37280,1655047483,1655047483,1,5,5,1.00000,270,1,1
3215,29,36605,1655052119,1655052119,1,7,9,0.77778,68,1,0
3216,50,34620,1655052205,1655052205,1,25,33,0.75758,1089,1,0
3217,30,36605,1655052207,1655052207,1,8,8,1.00000,65,1,1
3218,31,36605,1655052253,1655052253,1,4,6,0.66667,30,1,0
3219,31,36605,1655052269,1655052269,2,6,6,1.00000,46,1,1
3220,32,36605,1655052321,1655052321,1,7,7,1.00000,33,1,1
3221,33,36605,1655052397,1655052397,1,8,8,1.00000,61,1,1
3222,35,36605,1655052536,1655052536,1,10,10,1.00000,77,1,1
3223,50,34620,1655052662,1655052662,2,32,33,0.96970,1546,1,0
3224,50,37281,1655089553,1655089553,1,24,33,0.72727,409,1,0
3225,50,37281,1655090101,1655090102,2,30,33,0.90909,193,1,0
3226,50,37281,1655090326,1655090326,3,30,33,0.90909,417,1,0
3227,1,37163,1655091897,1655091897,3,5,5,1.00000,12,1,1
3228,2,37163,1655091936,1655091936,1,5,5,1.00000,19,1,1
3229,3,37163,1655091970,1655091970,2,6,6,1.00000,20,1,1
3230,50,37283,1655093994,1655093994,1,24,33,0.72727,421,1,0
3231,31,33555,1655094593,1655094593,1,4,6,0.66667,427,1,0
3232,31,33555,1655094618,1655094618,2,6,6,1.00000,452,1,1
3233,29,37283,1655095018,1655095018,1,9,9,1.00000,42,1,1
3234,1,37283,1655095488,1655095488,1,5,5,1.00000,29,1,1
3235,2,37283,1655095595,1655095595,1,5,5,1.00000,41,1,1
3236,3,37283,1655095657,1655095657,1,6,6,1.00000,29,1,1
3237,1,37283,1655096563,1655096563,2,5,5,1.00000,34,1,1
3238,2,37224,1655096898,1655096898,1,5,5,1.00000,37,1,1
3239,3,37224,1655096952,1655096952,1,6,6,1.00000,29,1,1
3240,14,37224,1655097048,1655097048,1,5,5,1.00000,40,1,1
3241,15,37224,1655097098,1655097098,1,5,5,1.00000,30,1,1
3242,16,37224,1655097164,1655097164,1,6,6,1.00000,31,1,1
3243,17,37224,1655097413,1655097413,1,4,4,1.00000,225,1,1
3244,18,37224,1655097470,1655097470,1,4,4,1.00000,34,1,1
3245,19,37224,1655097544,1655097544,1,9,9,1.00000,35,1,1
3246,20,37224,1655097607,1655097607,1,4,4,1.00000,25,1,1
3247,22,37224,1655097730,1655097730,1,6,6,1.00000,17,1,1
3248,23,37224,1655097773,1655097773,1,1,4,0.25000,19,1,0
3249,24,37224,1655097829,1655097829,1,3,5,0.60000,33,1,0
3250,24,37224,1655097854,1655097854,2,5,5,1.00000,57,1,1
3251,25,37224,1655097916,1655097916,1,9,9,1.00000,40,1,1
3252,26,37224,1655098039,1655098039,1,9,9,1.00000,38,1,1
