id,coursemoduleid,userid,completionstate,viewed,overrideby,timemodified
1379,272,35890,1,0,NULL,1658381832
1380,273,35890,1,0,NULL,1658381832
1381,189,38537,1,0,NULL,1658382075
1382,189,38581,1,0,NULL,1658383620
1383,189,38525,1,0,NULL,1658383894
1384,189,3290,1,0,NULL,1658384944
1385,189,38615,0,0,NULL,1658386814
1386,189,38611,1,0,NULL,1658384934
1387,189,38656,1,0,NULL,1658385001
1388,189,38654,1,0,NULL,1658385198
1389,189,38612,1,0,NULL,1658385336
1390,189,38564,1,0,NULL,1658385519
1391,190,38615,1,0,NULL,1658386842
1392,230,38615,1,0,NULL,1658386843
1393,231,38615,1,0,NULL,1658386844
1394,232,38615,1,0,NULL,1658386845
1395,233,38615,1,0,NULL,1658386846
1396,234,38615,1,0,NULL,1658386847
1397,235,38615,1,0,NULL,1658386847
1398,191,38615,1,0,NULL,1658386849
1399,236,38615,1,0,NULL,1658386853
1400,189,38698,1,0,NULL,1658388404
1401,190,38709,1,0,NULL,1658388589
1402,230,38709,1,0,NULL,1658388592
1403,231,38709,1,0,NULL,1658388593
1404,232,38709,1,0,NULL,1658388594
1405,234,38709,1,0,NULL,1658388596
1406,235,38709,1,0,NULL,1658388597
1407,236,38709,1,0,NULL,1658388597
1408,191,38709,1,0,NULL,1658388599
1409,233,38709,1,0,NULL,1658388600
1410,189,38709,1,0,NULL,1658388617
1411,189,38710,1,0,NULL,1658388654
1412,190,38710,1,0,NULL,1658388680
1413,230,38710,1,0,NULL,1658388681
1414,231,38710,1,0,NULL,1658388682
1415,232,38710,1,0,NULL,1658388682
1416,233,38710,1,0,NULL,1658388683
1417,235,38710,1,0,NULL,1658388684
1418,236,38710,1,0,NULL,1658388684
1419,191,38710,1,0,NULL,1658388685
1420,234,38710,1,0,NULL,1658388688
1421,29,38710,1,0,NULL,1658388716
1422,30,38710,1,0,NULL,1658388717
1423,31,38710,1,0,NULL,1658388717
1424,32,38710,1,0,NULL,1658388717
1425,33,38710,1,0,NULL,1658388718
1426,69,38710,1,0,NULL,1658388719
1427,70,38710,1,0,NULL,1658388719
1428,71,38710,1,0,NULL,1658388720
1429,50,38710,1,0,NULL,1658388721
1430,72,38710,1,0,NULL,1658388722
1431,73,38710,1,0,NULL,1658388722
1432,74,38710,1,0,NULL,1658388723
1433,75,38710,1,0,NULL,1658388724
1434,76,38710,1,0,NULL,1658388724
1435,195,38710,1,0,NULL,1658388726
1436,194,38710,1,0,NULL,1658388727
1437,129,38710,0,0,NULL,1658388728
1438,51,38710,1,0,NULL,1658388729
1439,114,38710,1,0,NULL,1658388732
1440,113,38710,1,0,NULL,1658388733
1441,112,38710,1,0,NULL,1658388733
1442,111,38710,1,0,NULL,1658388734
1443,110,38710,1,0,NULL,1658388734
1444,109,38710,1,0,NULL,1658388735
1445,108,38710,1,0,NULL,1658388735
1446,106,38710,1,0,NULL,1658388736
1447,104,38710,1,0,NULL,1658388737
1448,103,38710,1,0,NULL,1658388738
1449,102,38710,1,0,NULL,1658388738
1450,101,38710,1,0,NULL,1658388738
1451,99,38710,1,0,NULL,1658388740
1452,98,38710,1,0,NULL,1658388740
1453,107,38710,1,0,NULL,1658388741
1454,105,38710,1,0,NULL,1658388742
1455,100,38710,1,0,NULL,1658388745
1456,97,38710,1,0,NULL,1658388746
1457,96,38710,1,0,NULL,1658388747
1458,95,38710,1,0,NULL,1658388747
1459,94,38710,1,0,NULL,1658388747
1460,189,38722,1,0,NULL,1658389691
1461,189,3420,1,0,NULL,1658390087
1462,35,3530,0,0,NULL,1658390326
1463,36,3530,0,0,NULL,1658390349
1464,46,3530,0,0,NULL,1658390351
1465,47,3530,0,0,NULL,1658390354
1466,189,38735,1,0,NULL,1658392151
1467,189,38414,1,0,NULL,1658392854
1468,189,38725,1,0,NULL,1658394018
1469,189,38760,1,0,NULL,1658394557
1470,189,35934,1,0,NULL,1658397916
1471,173,35934,1,0,NULL,1658397954
1472,193,35934,1,0,NULL,1658397955
1473,272,35934,1,0,NULL,1658397956
1474,273,35934,1,0,NULL,1658397957
1475,190,3424,1,0,NULL,1658401131
1476,236,3424,1,0,NULL,1658401136
1477,235,3424,1,0,NULL,1658401137
1478,234,3424,1,0,NULL,1658401138
1479,232,3424,1,0,NULL,1658401140
1480,231,3424,1,0,NULL,1658401141
1481,230,3424,1,0,NULL,1658401142
1482,191,3424,1,0,NULL,1658401145
1483,190,38821,1,0,NULL,1658401234
1484,189,38821,1,0,NULL,1658403258
1485,29,38821,1,0,NULL,1658402951
1486,30,38821,1,0,NULL,1658402952
1487,31,38821,1,0,NULL,1658402955
1488,32,38821,1,0,NULL,1658402955
1489,189,38975,1,0,NULL,1658409445
1490,190,38975,1,0,NULL,1658409624
1491,230,38975,1,0,NULL,1658409626
1492,231,38975,1,0,NULL,1658409627
1493,232,38975,1,0,NULL,1658409628
1494,234,38975,1,0,NULL,1658409630
1495,233,38975,1,0,NULL,1658409630
1496,236,38975,1,0,NULL,1658409632
1497,235,38975,1,0,NULL,1658409636
1498,191,38975,1,0,NULL,1658409643
1499,189,39102,1,0,NULL,1658414545
1500,173,5992,1,0,NULL,1658414990
1501,193,5992,1,0,NULL,1658415284
1502,29,6128,1,0,NULL,1658415692
1503,30,6128,1,0,NULL,1658415694
1504,31,6128,1,0,NULL,1658415696
1505,32,6128,1,0,NULL,1658415702
1506,33,6128,1,0,NULL,1658415737
1507,69,6128,1,0,NULL,1658415737
1508,70,6128,1,0,NULL,1658415738
1509,50,6128,1,0,NULL,1658415739
1510,72,6128,1,0,NULL,1658415740
1511,73,6128,1,0,NULL,1658415741
1512,74,6128,1,0,NULL,1658415741
1513,51,6128,1,0,NULL,1658415742
1514,75,6128,1,0,NULL,1658415743
1515,76,6128,1,0,NULL,1658415743
1516,71,6128,1,0,NULL,1658415744
1517,77,6128,1,0,NULL,1658415744
1518,52,6128,1,0,NULL,1658415745
1519,78,6128,1,0,NULL,1658415746
1520,79,6128,1,0,NULL,1658415746
1521,53,6128,1,0,NULL,1658415751
1522,80,6128,1,0,NULL,1658415752
1523,54,6128,1,0,NULL,1658415753
1524,81,6128,1,0,NULL,1658415753
1525,55,6128,1,0,NULL,1658415755
1526,82,6128,1,0,NULL,1658415755
1527,56,6128,1,0,NULL,1658415756
1528,83,6128,1,0,NULL,1658415757
1529,57,6128,1,0,NULL,1658415758
1530,58,6128,1,0,NULL,1658415759
1531,59,6128,1,0,NULL,1658415759
1532,60,6128,1,0,NULL,1658415760
1533,61,6128,1,0,NULL,1658415801
1534,62,6128,1,0,NULL,1658415801
1535,63,6128,1,0,NULL,1658415802
1536,64,6128,1,0,NULL,1658415806
1537,65,6128,1,0,NULL,1658415807
1538,84,6128,1,0,NULL,1658415808
1539,85,6128,1,0,NULL,1658415810
1540,86,6128,1,0,NULL,1658415810
1541,87,6128,1,0,NULL,1658415811
1542,88,6128,1,0,NULL,1658415812
1543,89,6128,1,0,NULL,1658415813
1544,173,6128,1,0,NULL,1658415829
1545,189,39083,1,0,NULL,1658416061
1546,193,6128,1,0,NULL,1658415918
1547,272,6128,1,0,NULL,1658416039
1548,90,6128,1,0,NULL,1658415955
1549,91,6128,1,0,NULL,1658415956
1550,92,6128,1,0,NULL,1658415959
1551,93,6128,1,0,NULL,1658415960
1552,94,6128,1,0,NULL,1658415960
1553,95,6128,1,0,NULL,1658415961
1554,96,6128,1,0,NULL,1658415962
1555,97,6128,1,0,NULL,1658415962
1556,98,6128,1,0,NULL,1658415963
1557,99,6128,1,0,NULL,1658415964
1558,100,6128,1,0,NULL,1658415964
1559,101,6128,1,0,NULL,1658415965
1560,102,6128,1,0,NULL,1658415966
1561,103,6128,1,0,NULL,1658415966
1562,104,6128,1,0,NULL,1658415969
1563,105,6128,1,0,NULL,1658415977
1564,106,6128,1,0,NULL,1658415984
1565,107,6128,1,0,NULL,1658415985
1566,108,6128,1,0,NULL,1658415986
1567,109,6128,1,0,NULL,1658415987
1568,110,6128,1,0,NULL,1658415987
1569,111,6128,1,0,NULL,1658415988
1570,112,6128,1,0,NULL,1658415989
1571,113,6128,1,0,NULL,1658415990
1572,114,6128,1,0,NULL,1658415990
1573,115,6128,1,0,NULL,1658415991
1574,116,6128,1,0,NULL,1658415992
1575,117,6128,1,0,NULL,1658415994
1576,118,6128,1,0,NULL,1658415995
1577,119,6128,1,0,NULL,1658415995
1578,120,6128,1,0,NULL,1658415998
1579,121,6128,1,0,NULL,1658416001
1580,122,6128,1,0,NULL,1658416002
1581,124,6128,1,0,NULL,1658416004
1582,125,6128,1,0,NULL,1658416005
1583,126,6128,1,0,NULL,1658416006
1584,127,6128,1,0,NULL,1658416006
1585,128,6128,1,0,NULL,1658416007
1586,123,6128,1,0,NULL,1658416008
1587,129,6128,1,0,NULL,1658416008
1588,194,6128,1,0,NULL,1658416009
1589,195,6128,1,0,NULL,1658416025
1590,273,6128,1,0,NULL,1658416048
1591,29,6141,1,0,NULL,1658417376
1592,30,6141,1,0,NULL,1658417378
1593,31,6141,1,0,NULL,1658417380
1594,32,6141,1,0,NULL,1658417388
1595,33,6141,1,0,NULL,1658417389
1596,69,6141,1,0,NULL,1658417391
1597,70,6141,1,0,NULL,1658417392
1598,71,6141,1,0,NULL,1658417393
1599,50,6141,1,0,NULL,1658417395
1600,72,6141,1,0,NULL,1658417396
1601,73,6141,1,0,NULL,1658417397
1602,74,6141,1,0,NULL,1658417398
1603,51,6141,1,0,NULL,1658417399
1604,75,6141,1,0,NULL,1658417410
1605,76,6141,1,0,NULL,1658417412
1606,77,6141,1,0,NULL,1658417413
1607,52,6141,1,0,NULL,1658417417
1608,78,6141,1,0,NULL,1658417418
1609,79,6141,1,0,NULL,1658417419
1610,53,6141,1,0,NULL,1658417420
1611,80,6141,1,0,NULL,1658417423
1612,54,6141,1,0,NULL,1658417423
1613,81,6141,1,0,NULL,1658417425
1614,82,6141,1,0,NULL,1658417427
1615,56,6141,1,0,NULL,1658417428
1616,83,6141,1,0,NULL,1658417429
1617,57,6141,1,0,NULL,1658417431
1618,55,6141,1,0,NULL,1658417431
1619,58,6141,1,0,NULL,1658417431
1620,59,6141,1,0,NULL,1658417432
1621,60,6141,1,0,NULL,1658417433
1622,61,6141,1,0,NULL,1658417434
1623,62,6141,1,0,NULL,1658417435
1624,63,6141,1,0,NULL,1658417437
1625,64,6141,1,0,NULL,1658417438
1626,65,6141,1,0,NULL,1658417439
1627,84,6141,1,0,NULL,1658417442
1628,85,6141,1,0,NULL,1658417442
1629,86,6141,1,0,NULL,1658417443
1630,87,6141,1,0,NULL,1658417444
1631,88,6141,1,0,NULL,1658417446
1632,89,6141,1,0,NULL,1658417447
1633,90,6141,1,0,NULL,1658417448
1634,91,6141,1,0,NULL,1658417449
1635,92,6141,1,0,NULL,1658417450
1636,93,6141,1,0,NULL,1658417450
1637,94,6141,1,0,NULL,1658417452
1638,95,6141,1,0,NULL,1658417452
1639,96,6141,1,0,NULL,1658417453
1640,97,6141,1,0,NULL,1658417453
1641,98,6141,1,0,NULL,1658417456
1642,99,6141,1,0,NULL,1658417457
1643,100,6141,1,0,NULL,1658417458
1644,102,6141,1,0,NULL,1658417459
1645,103,6141,1,0,NULL,1658417460
1646,104,6141,1,0,NULL,1658417462
1647,105,6141,1,0,NULL,1658417463
1648,106,6141,1,0,NULL,1658417463
1649,101,6141,1,0,NULL,1658417463
1650,107,6141,1,0,NULL,1658417465
1651,108,6141,1,0,NULL,1658417466
1652,109,6141,1,0,NULL,1658417468
1653,110,6141,1,0,NULL,1658417469
1654,111,6141,1,0,NULL,1658417469
1655,112,6141,1,0,NULL,1658417470
1656,113,6141,1,0,NULL,1658417471
1657,114,6141,1,0,NULL,1658417473
1658,115,6141,1,0,NULL,1658417474
1659,116,6141,1,0,NULL,1658417475
1660,117,6141,1,0,NULL,1658417475
1661,118,6141,1,0,NULL,1658417477
1662,119,6141,1,0,NULL,1658417478
1663,120,6141,1,0,NULL,1658417479
1664,121,6141,1,0,NULL,1658417479
1665,122,6141,1,0,NULL,1658417481
1666,123,6141,1,0,NULL,1658417482
1667,124,6141,1,0,NULL,1658417492
1668,125,6141,1,0,NULL,1658417492
1669,126,6141,1,0,NULL,1658417493
1670,127,6141,1,0,NULL,1658417494
1671,128,6141,1,0,NULL,1658417496
1672,129,6141,1,0,NULL,1658417497
1673,194,6141,1,0,NULL,1658417498
1674,195,6141,1,0,NULL,1658417499
1675,189,6141,1,0,NULL,1658417543
1676,189,39160,1,0,NULL,1658417930
1677,173,6141,1,0,NULL,1658417553
1678,193,6141,1,0,NULL,1658417554
1679,272,6141,1,0,NULL,1658417555
1680,273,6141,1,0,NULL,1658417558
1681,189,39196,1,0,NULL,1658421349
1682,189,33639,1,0,NULL,1658445076
1683,189,36456,1,0,NULL,1658461701
1684,173,36456,1,0,NULL,1658461506
1685,193,36456,1,0,NULL,1658461531
1686,273,36456,1,0,NULL,1658461509
1687,272,36456,1,0,NULL,1658461513
1688,30,36456,1,0,NULL,1658461564
1689,31,36456,1,0,NULL,1658461565
1690,32,36456,1,0,NULL,1658461566
1691,33,36456,1,0,NULL,1658461567
1692,29,36456,1,0,NULL,1658461567
1693,69,36456,1,0,NULL,1658461569
1694,70,36456,1,0,NULL,1658461570
1695,71,36456,1,0,NULL,1658461571
1696,50,36456,1,0,NULL,1658461572
1697,72,36456,1,0,NULL,1658461574
1698,73,36456,1,0,NULL,1658461575
1699,74,36456,1,0,NULL,1658461576
1700,51,36456,1,0,NULL,1658461577
1701,75,36456,1,0,NULL,1658461577
1702,76,36456,1,0,NULL,1658461579
1703,77,36456,1,0,NULL,1658461580
1704,52,36456,1,0,NULL,1658461580
1705,78,36456,1,0,NULL,1658461582
1706,79,36456,1,0,NULL,1658461584
1707,53,36456,1,0,NULL,1658461585
1708,80,36456,1,0,NULL,1658461586
1709,54,36456,1,0,NULL,1658461587
1710,81,36456,1,0,NULL,1658461589
1711,55,36456,1,0,NULL,1658461589
1712,82,36456,1,0,NULL,1658461590
1713,56,36456,1,0,NULL,1658461595
1714,83,36456,1,0,NULL,1658461598
1715,57,36456,1,0,NULL,1658461626
1716,58,36456,1,0,NULL,1658461627
1717,59,36456,1,0,NULL,1658461627
1718,60,36456,1,0,NULL,1658461628
1719,61,36456,1,0,NULL,1658461629
1720,62,36456,1,0,NULL,1658461631
1721,64,36456,1,0,NULL,1658461633
1722,65,36456,1,0,NULL,1658461634
1723,84,36456,1,0,NULL,1658461636
1724,63,36456,1,0,NULL,1658461637
1725,85,36456,1,0,NULL,1658461638
1726,86,36456,1,0,NULL,1658461639
1727,87,36456,1,0,NULL,1658461639
1728,88,36456,1,0,NULL,1658461640
1729,90,36456,1,0,NULL,1658461642
1730,91,36456,1,0,NULL,1658461643
1731,92,36456,1,0,NULL,1658461644
1732,94,36456,1,0,NULL,1658461646
1733,89,36456,1,0,NULL,1658461647
1734,95,36456,1,0,NULL,1658461647
1735,96,36456,1,0,NULL,1658461649
1736,97,36456,1,0,NULL,1658461649
1737,98,36456,1,0,NULL,1658461650
1738,93,36456,1,0,NULL,1658461651
1739,99,36456,1,0,NULL,1658461652
1740,100,36456,1,0,NULL,1658461653
1741,101,36456,1,0,NULL,1658461654
1742,102,36456,1,0,NULL,1658461655
1743,103,36456,1,0,NULL,1658461656
1744,104,36456,1,0,NULL,1658461657
1745,105,36456,1,0,NULL,1658461658
1746,106,36456,1,0,NULL,1658461661
1747,107,36456,1,0,NULL,1658461662
1748,108,36456,1,0,NULL,1658461662
1749,109,36456,1,0,NULL,1658461663
1750,111,36456,1,0,NULL,1658461666
1751,112,36456,1,0,NULL,1658461667
1752,113,36456,1,0,NULL,1658461668
1753,114,36456,1,0,NULL,1658461668
1754,110,36456,1,0,NULL,1658461669
1755,115,36456,1,0,NULL,1658461670
1756,116,36456,1,0,NULL,1658461671
1757,117,36456,1,0,NULL,1658461672
1758,118,36456,1,0,NULL,1658461674
1759,119,36456,1,0,NULL,1658461676
1760,120,36456,1,0,NULL,1658461676
1761,121,36456,1,0,NULL,1658461678
1762,122,36456,1,0,NULL,1658461678
1763,123,36456,1,0,NULL,1658461679
1764,124,36456,1,0,NULL,1658461680
1765,125,36456,1,0,NULL,1658461681
1766,126,36456,1,0,NULL,1658461682
1767,127,36456,1,0,NULL,1658461683
1768,128,36456,1,0,NULL,1658461684
1769,129,36456,1,0,NULL,1658461685
1770,194,36456,1,0,NULL,1658461686
1771,195,36456,1,0,NULL,1658461688
1772,189,36455,1,0,NULL,1658461773
1773,29,36455,1,0,NULL,1658461797
1774,30,36455,1,0,NULL,1658461797
1775,31,36455,1,0,NULL,1658461798
1776,32,36455,1,0,NULL,1658461799
1777,33,36455,1,0,NULL,1658461801
1778,69,36455,1,0,NULL,1658461801
1779,70,36455,1,0,NULL,1658461802
1780,71,36455,1,0,NULL,1658461803
1781,50,36455,1,0,NULL,1658461804
1782,72,36455,1,0,NULL,1658461804
1783,73,36455,1,0,NULL,1658461806
1784,74,36455,1,0,NULL,1658461806
1785,51,36455,1,0,NULL,1658461807
1786,75,36455,1,0,NULL,1658461809
1787,76,36455,1,0,NULL,1658461811
1788,77,36455,1,0,NULL,1658461811
1789,78,36455,1,0,NULL,1658461814
1790,79,36455,1,0,NULL,1658461815
1791,53,36455,1,0,NULL,1658461817
1792,52,36455,1,0,NULL,1658461818
1793,54,36455,1,0,NULL,1658461820
1794,81,36455,1,0,NULL,1658461822
1795,55,36455,1,0,NULL,1658461823
1796,80,36455,1,0,NULL,1658461823
1797,82,36455,1,0,NULL,1658461824
1798,83,36455,1,0,NULL,1658461827
1799,57,36455,1,0,NULL,1658461828
1800,58,36455,1,0,NULL,1658461829
1801,59,36455,1,0,NULL,1658461830
1802,56,36455,1,0,NULL,1658461831
1803,60,36455,1,0,NULL,1658461832
1804,61,36455,1,0,NULL,1658461833
1805,62,36455,1,0,NULL,1658461833
1806,63,36455,1,0,NULL,1658461834
1807,64,36455,1,0,NULL,1658461835
1808,65,36455,1,0,NULL,1658461836
1809,84,36455,1,0,NULL,1658461837
1810,85,36455,1,0,NULL,1658461838
1811,86,36455,1,0,NULL,1658461839
1812,87,36455,1,0,NULL,1658461841
1813,88,36455,1,0,NULL,1658461842
1814,89,36455,1,0,NULL,1658461843
1815,90,36455,1,0,NULL,1658461844
1816,91,36455,1,0,NULL,1658461845
1817,92,36455,1,0,NULL,1658461847
1818,93,36455,1,0,NULL,1658461847
1819,94,36455,1,0,NULL,1658461849
1820,95,36455,1,0,NULL,1658461850
1821,96,36455,1,0,NULL,1658461851
1822,97,36455,1,0,NULL,1658461852
1823,98,36455,1,0,NULL,1658461853
1824,99,36455,1,0,NULL,1658461854
1825,100,36455,1,0,NULL,1658461855
1826,101,36455,1,0,NULL,1658461856
1827,102,36455,1,0,NULL,1658461857
1828,103,36455,1,0,NULL,1658461858
1829,104,36455,1,0,NULL,1658461859
1830,106,36455,1,0,NULL,1658461861
1831,108,36455,1,0,NULL,1658461862
1832,107,36455,1,0,NULL,1658461863
1833,109,36455,1,0,NULL,1658461864
1834,110,36455,1,0,NULL,1658461864
1835,105,36455,1,0,NULL,1658461865
1836,111,36455,1,0,NULL,1658461866
1837,112,36455,1,0,NULL,1658461866
1838,113,36455,1,0,NULL,1658461867
1839,114,36455,1,0,NULL,1658461869
1840,115,36455,1,0,NULL,1658461870
1841,116,36455,1,0,NULL,1658461870
1842,117,36455,1,0,NULL,1658461873
1843,118,36455,1,0,NULL,1658461874
1844,119,36455,1,0,NULL,1658461875
1845,120,36455,1,0,NULL,1658461876
1846,121,36455,1,0,NULL,1658461877
1847,122,36455,1,0,NULL,1658461878
1848,123,36455,1,0,NULL,1658461879
1849,124,36455,1,0,NULL,1658461880
1850,125,36455,1,0,NULL,1658461881
1851,126,36455,1,0,NULL,1658461882
1852,127,36455,1,0,NULL,1658461883
1853,128,36455,1,0,NULL,1658461884
1854,129,36455,1,0,NULL,1658461886
1855,194,36455,1,0,NULL,1658461887
1856,195,36455,1,0,NULL,1658461888
1857,173,36455,1,0,NULL,1658461896
1858,193,36455,0,0,NULL,1658461930
1859,272,36455,1,0,NULL,1658461898
1860,273,36455,1,0,NULL,1658461901
1861,189,36458,1,0,NULL,1658462265
1862,189,36028,1,0,NULL,1658465306
1863,173,36028,1,0,NULL,1658465336
1864,272,36028,1,0,NULL,1658465338
1865,273,36028,1,0,NULL,1658465339
1866,189,36457,1,0,NULL,1658465586
1867,173,36457,1,0,NULL,1658465632
1868,272,36457,1,0,NULL,1658465633
1869,273,36457,1,0,NULL,1658465635
1870,29,36457,1,0,NULL,1658465642
1871,30,36457,1,0,NULL,1658465643
1872,31,36457,1,0,NULL,1658465644
1873,32,36457,1,0,NULL,1658465645
1874,33,36457,1,0,NULL,1658465646
1875,69,36457,1,0,NULL,1658465647
1876,70,36457,1,0,NULL,1658465648
1877,71,36457,1,0,NULL,1658465650
1878,50,36457,1,0,NULL,1658465651
1879,72,36457,1,0,NULL,1658465652
1880,73,36457,1,0,NULL,1658465654
1881,74,36457,1,0,NULL,1658465655
1882,51,36457,1,0,NULL,1658465655
1883,75,36457,1,0,NULL,1658465657
1884,77,36457,1,0,NULL,1658465660
1885,52,36457,1,0,NULL,1658465661
1886,78,36457,1,0,NULL,1658465663
1887,76,36457,1,0,NULL,1658465663
1888,79,36457,1,0,NULL,1658465664
1889,53,36457,1,0,NULL,1658465666
1890,80,36457,1,0,NULL,1658465667
1891,54,36457,1,0,NULL,1658465669
1892,81,36457,1,0,NULL,1658465671
1893,55,36457,1,0,NULL,1658465674
1894,82,36457,1,0,NULL,1658465675
1895,56,36457,1,0,NULL,1658465675
1896,83,36457,1,0,NULL,1658465676
1897,57,36457,1,0,NULL,1658465679
1898,58,36457,1,0,NULL,1658465680
1899,59,36457,1,0,NULL,1658465681
1900,60,36457,1,0,NULL,1658465682
1901,62,36457,1,0,NULL,1658465686
1902,63,36457,1,0,NULL,1658465689
1903,61,36457,1,0,NULL,1658465690
1904,64,36457,1,0,NULL,1658465690
1905,65,36457,1,0,NULL,1658465692
1906,84,36457,1,0,NULL,1658465694
1907,85,36457,1,0,NULL,1658465694
1908,86,36457,1,0,NULL,1658465696
1909,87,36457,1,0,NULL,1658465697
1910,88,36457,1,0,NULL,1658465701
1911,89,36457,1,0,NULL,1658465704
1912,90,36457,1,0,NULL,1658465705
1913,92,36457,1,0,NULL,1658465708
1914,93,36457,1,0,NULL,1658465710
1915,91,36457,1,0,NULL,1658465712
1916,94,36457,1,0,NULL,1658465712
1917,95,36457,1,0,NULL,1658465713
1918,96,36457,1,0,NULL,1658465716
1919,97,36457,1,0,NULL,1658465717
1920,98,36457,1,0,NULL,1658465720
1921,99,36457,1,0,NULL,1658465722
1922,100,36457,1,0,NULL,1658465725
1923,101,36457,1,0,NULL,1658465726
1924,102,36457,1,0,NULL,1658465727
1925,103,36457,1,0,NULL,1658465729
1926,104,36457,1,0,NULL,1658465731
1927,105,36457,1,0,NULL,1658465732
1928,106,36457,1,0,NULL,1658465734
1929,107,36457,1,0,NULL,1658465736
1930,108,36457,1,0,NULL,1658465737
1931,109,36457,1,0,NULL,1658465738
1932,110,36457,1,0,NULL,1658465740
1933,111,36457,1,0,NULL,1658465742
1934,112,36457,1,0,NULL,1658465744
1935,113,36457,1,0,NULL,1658465744
1936,114,36457,1,0,NULL,1658465745
1937,115,36457,1,0,NULL,1658465747
1938,116,36457,1,0,NULL,1658465748
1939,117,36457,1,0,NULL,1658465748
1940,118,36457,1,0,NULL,1658465749
1941,119,36457,1,0,NULL,1658465751
1942,120,36457,1,0,NULL,1658465752
1943,121,36457,1,0,NULL,1658465755
1944,122,36457,1,0,NULL,1658465756
1945,123,36457,1,0,NULL,1658465762
1946,124,36457,1,0,NULL,1658465763
1947,125,36457,1,0,NULL,1658465765
1948,127,36457,1,0,NULL,1658465767
1949,128,36457,1,0,NULL,1658465768
1950,129,36457,1,0,NULL,1658465770
1951,126,36457,1,0,NULL,1658465770
1952,195,36457,1,0,NULL,1658465773
1953,194,36457,1,0,NULL,1658465776
1954,29,38722,1,0,NULL,1658467582
1955,30,38722,1,0,NULL,1658467584
1956,31,38722,1,0,NULL,1658467585
1957,32,38722,1,0,NULL,1658467586
1958,33,38722,1,0,NULL,1658467587
1959,69,38722,1,0,NULL,1658467588
1960,70,38722,1,0,NULL,1658467590
1961,50,38722,1,0,NULL,1658467592
1962,72,38722,1,0,NULL,1658467593
1963,73,38722,1,0,NULL,1658467594
1964,74,38722,1,0,NULL,1658467594
1965,71,38722,1,0,NULL,1658467595
1966,51,38722,1,0,NULL,1658467595
1967,75,38722,1,0,NULL,1658467603
1968,76,38722,1,0,NULL,1658467604
1969,189,38683,1,0,NULL,1658472430
1970,189,39328,1,0,NULL,1658474748
1971,189,39351,1,0,NULL,1658483566
1972,30,39351,1,0,NULL,1658483607
1973,31,39351,1,0,NULL,1658483607
1974,33,39351,1,0,NULL,1658483609
1975,69,39351,1,0,NULL,1658483610
1976,70,39351,1,0,NULL,1658483610
1977,29,39351,1,0,NULL,1658483611
1978,71,39351,1,0,NULL,1658483611
1979,50,39351,1,0,NULL,1658483612
1980,72,39351,1,0,NULL,1658483613
1981,73,39351,1,0,NULL,1658483613
1982,32,39351,1,0,NULL,1658483613
1983,74,39351,1,0,NULL,1658483614
1984,51,39351,1,0,NULL,1658483614
1985,75,39351,1,0,NULL,1658483615
1986,76,39351,1,0,NULL,1658483615
1987,77,39351,1,0,NULL,1658483616
1988,52,39351,1,0,NULL,1658483617
1989,78,39351,1,0,NULL,1658483618
1990,79,39351,1,0,NULL,1658483618
1991,53,39351,1,0,NULL,1658483619
1992,80,39351,1,0,NULL,1658483619
1993,54,39351,1,0,NULL,1658483620
1994,81,39351,1,0,NULL,1658483620
1995,55,39351,1,0,NULL,1658483621
1996,82,39351,1,0,NULL,1658483621
1997,56,39351,1,0,NULL,1658483622
1998,83,39351,1,0,NULL,1658483623
1999,57,39351,1,0,NULL,1658483623
2000,60,39351,1,0,NULL,1658483626
2001,59,39351,1,0,NULL,1658483626
2002,195,39351,1,0,NULL,1658483635
2003,194,39351,1,0,NULL,1658483635
2004,129,39351,1,0,NULL,1658483635
2005,128,39351,1,0,NULL,1658483636
2006,127,39351,1,0,NULL,1658483637
2007,126,39351,1,0,NULL,1658483638
2008,125,39351,1,0,NULL,1658483638
2009,124,39351,1,0,NULL,1658483639
2010,123,39351,1,0,NULL,1658483639
2011,122,39351,1,0,NULL,1658483640
2012,121,39351,1,0,NULL,1658483641
2013,120,39351,1,0,NULL,1658483642
2014,119,39351,1,0,NULL,1658483642
2015,118,39351,1,0,NULL,1658483643
2016,117,39351,1,0,NULL,1658483643
2017,116,39351,1,0,NULL,1658483644
2018,115,39351,1,0,NULL,1658483645
2019,114,39351,1,0,NULL,1658483646
2020,113,39351,1,0,NULL,1658483646
2021,112,39351,1,0,NULL,1658483647
2022,111,39351,1,0,NULL,1658483647
2023,110,39351,1,0,NULL,1658483649
2024,109,39351,1,0,NULL,1658483649
2025,108,39351,1,0,NULL,1658483650
2026,107,39351,1,0,NULL,1658483650
2027,106,39351,1,0,NULL,1658483651
2028,105,39351,1,0,NULL,1658483652
2029,104,39351,1,0,NULL,1658483653
2030,102,39351,1,0,NULL,1658483654
2031,101,39351,1,0,NULL,1658483654
2032,100,39351,1,0,NULL,1658483655
2033,99,39351,1,0,NULL,1658483655
2034,98,39351,1,0,NULL,1658483656
2035,97,39351,1,0,NULL,1658483656
2036,96,39351,1,0,NULL,1658483658
2037,95,39351,1,0,NULL,1658483658
2038,103,39351,1,0,NULL,1658483658
2039,94,39351,1,0,NULL,1658483659
2040,93,39351,1,0,NULL,1658483659
2041,92,39351,1,0,NULL,1658483660
2042,91,39351,1,0,NULL,1658483660
2043,90,39351,1,0,NULL,1658483661
